Unnamed: 0,Text,Tags
2487,What is excel in sentence: Data were entered into excel ( Microsoft 2010 ) database and analysed using excel functions .,3
2488,What is excel in sentence: Data were entered into excel ( Microsoft 2010 ) database and analysed using excel functions .,3
2489,"What is MATLAB in sentence: To complement analysis of weighted positional scores , we used the coordinate data imported into MATLAB to construct a bar graph .",11
2490,What is SPSS in sentence: The distribution of individual mean values within these categories fitted to a normal distribution according to the Kolmogorov - Smirnov - Test as implemented in SPSS 22.0 .,3
2491,"What is SAS in sentence: We used SAS 9.4 ( SAS Institute , Cary , NC , USA ) for data set - up and analyses .",3
2492,"What is SPSS in sentence: Descriptive statistics of the outcome measure , psychological distress , and the percentage distribution of the variables in the sample were calculated using SPSS Complex Samples , weighting for gender , age and city district .",3
2493,"What is Complex Samples in sentence: Descriptive statistics of the outcome measure , psychological distress , and the percentage distribution of the variables in the sample were calculated using SPSS Complex Samples , weighting for gender , age and city district .",9
2494,What is SPSS in sentence: All analyses were performed in SPSS 19 .,3
2495,What is SPSS Amos in sentence: Structural equation modeling was conducted using IBM SPSS Amos 21.0 .,3
2496,"What is Stata in sentence: Estimates and standard errors for long run effects , lagged short run effects and the instantaneous short run combined effect of same sex marriages contemporaneous with strong same sex unions were calculated using the delta method using the nlcom command in Stata .",3
2497,"What is Ctrax in sentence: The x - y coordinates of the individual positions were extracted using the Ctrax software ( Caltech Multiple Fly Tracker ; version 0.3.12 ) and the associated FixErrors toolbox for MATLAB ( v. 7.10.0 2010 ; MathWorks , Inc . , Natick , MA , USA [34-35] ; MATLAB v. 7.10.0 ) .",3
2498,"What is FixErrors in sentence: The x - y coordinates of the individual positions were extracted using the Ctrax software ( Caltech Multiple Fly Tracker ; version 0.3.12 ) and the associated FixErrors toolbox for MATLAB ( v. 7.10.0 2010 ; MathWorks , Inc . , Natick , MA , USA [34-35] ; MATLAB v. 7.10.0 ) .",9
2499,"What is MATLAB in sentence: The x - y coordinates of the individual positions were extracted using the Ctrax software ( Caltech Multiple Fly Tracker ; version 0.3.12 ) and the associated FixErrors toolbox for MATLAB ( v. 7.10.0 2010 ; MathWorks , Inc . , Natick , MA , USA [34-35] ; MATLAB v. 7.10.0 ) .",11
2500,"What is MATLAB in sentence: The x - y coordinates of the individual positions were extracted using the Ctrax software ( Caltech Multiple Fly Tracker ; version 0.3.12 ) and the associated FixErrors toolbox for MATLAB ( v. 7.10.0 2010 ; MathWorks , Inc . , Natick , MA , USA [34-35] ; MATLAB v. 7.10.0 ) .",11
2501,What is SPSS in sentence: All statistical tests were analysed using IBM SPSS version 22 .,3
2502,What is SPSS in sentence: Mediation analyses were computed using the MEDIATE SPSS custom dialog [21] .,3
2503,"What is SPSS in sentence: Further analyses regarding behavioural data ( t - test for paired samples ) were carried out using SPSS 11 ( SPSS Inc . , Chicago , USA ) .",3
2504,"What is SPSS in sentence: All further statistical analyses ( t - tests for dependent samples ) were calculated using the software package SPSS 11.5 ( SPSS Inc . , Chicago , USA ) .",3
2505,What is Matlab in sentence: We used the cp _ apr function in the Matlab Tensor Toolbox [18] .,11
2506,What is Tensor Toolbox in sentence: We used the cp _ apr function in the Matlab Tensor Toolbox [18] .,9
2507,"What is Psychophysics toolbox in sentence: Using Psychophysics toolbox for MATLAB , the stimuli were presented using an LCD projector ( AVOTEC ) that projected images onto a screen located behind the subject ’ s head .",9
2508,"What is MATLAB in sentence: Using Psychophysics toolbox for MATLAB , the stimuli were presented using an LCD projector ( AVOTEC ) that projected images onto a screen located behind the subject ’ s head .",11
2509,What is Excel in sentence: Data extraction was managed in Microsoft Excel using a data extraction proforma developed specifically for this review .,3
2510,"What is excel in sentence: We exported an excel sheet with the sample coded by the two researchers being 1 ( is evidence of social impact , either potential or real ) and 0 ( is not evidence of social impact ) to SPSS .",3
2511,"What is SPSS in sentence: We exported an excel sheet with the sample coded by the two researchers being 1 ( is evidence of social impact , either potential or real ) and 0 ( is not evidence of social impact ) to SPSS .",3
2512,"What is ice in sentence: We therefore used Multiple Imputation with 5 imputations applying a set seed using the ice package in Stata version 11.2 , to ensure that our analysis would provide unbiased estimates .",9
2513,"What is Stata in sentence: We therefore used Multiple Imputation with 5 imputations applying a set seed using the ice package in Stata version 11.2 , to ensure that our analysis would provide unbiased estimates .",3
2514,What is Matlab in sentence: For the permutation test we used Matlab v. 7.10.0.499 .,11
2515,What is SPSS in sentence: Codes developed from the qualitative data on motivators and quantitative data on demographic characteristics were entered in to SPSS version 21 for analysis .,3
2516,What is SPSS in sentence: SPSS version 18 is used for this analysis .,3
2517,What is STATA in sentence: Calculations were performed using STATA 14 .,3
2518,"What is SPSS in sentence: All statistical analyses were performed using SPSS 15.0.1 for Windows ( SPSS Inc . , Chicago , IL , USA , 2006 ) .",3
2519,"What is Windows in sentence: All statistical analyses were performed using SPSS 15.0.1 for Windows ( SPSS Inc . , Chicago , IL , USA , 2006 ) .",5
2520,"What is SAS in sentence: We performed all analysis using SAS statistical software , version 9.2 ( SAS Institute Inc , Cary , NC ) .",3
2521,"What is MATLAB in sentence: Total intracranial volume was obtained by summing up the overall volumes of grey matter , white matter , and CSF , which were calculated by means of the MATLAB script “ get _ totals ” provided by Ridgway [77] .",11
2522,"What is get _ totals in sentence: Total intracranial volume was obtained by summing up the overall volumes of grey matter , white matter , and CSF , which were calculated by means of the MATLAB script “ get _ totals ” provided by Ridgway [77] .",9
2523,What is Refworks in sentence: Studies were exported to remove the duplicates in Refworks ™ and then exported to Microsoft Excel .,3
2524,What is Excel in sentence: Studies were exported to remove the duplicates in Refworks ™ and then exported to Microsoft Excel .,3
2525,"What is SAS in sentence: Data were analyzed using SAS version 9.4 ( SAS Institute , Carey , NC ) .",3
2526,"What is SPSS in sentence: All data were analyzed by SPSS ( Version 23 ) by univariate and multivariate procedures , using two - sided t - tests and Chi 2 , respectively .",3
2527,What is SPSS in sentence: All statistical analyses were performed in SPSS 23 .,3
2528,"What is SPSS in sentence: Statistical analyses were performed using SPSS 20.0.0 , except McNemar tests that were performed in R 3.0.0 [44] .",3
2529,"What is R in sentence: Statistical analyses were performed using SPSS 20.0.0 , except McNemar tests that were performed in R 3.0.0 [44] .",11
2530,What is SPSS in sentence: All analyses were performed with SPSS ™ for Windows version 21 .,3
2531,What is Windows in sentence: All analyses were performed with SPSS ™ for Windows version 21 .,5
2532,What is Gannet in sentence: The Gannet GABA analysis toolkit for Matlab was used to analyse GABA data [41] .,9
2533,What is Matlab in sentence: The Gannet GABA analysis toolkit for Matlab was used to analyse GABA data [41] .,11
2534,"What is SAS in sentence: We conducted all analyses in SAS [45] , and used residual analyses to confirm the usual normality and homoscedasticity assumptions .",3
2535,"What is MaxQDA in sentence: The questions and resulting answers of the participants ’ online interviews were merged into an rtf - formatted document and imported into a computer program ( MaxQDA ) for qualitative analyses [47,48] .",3
2536,"What is Excel in sentence: Once the tasks were complete , the participant was asked to orally answer a questionnaire designed to measure the degree of technology acceptance while the experimenter recorded the data on a notebook computer Excel sheet .",3
2537,What is SPSS in sentence: All data obtained was anonymized before it was received and therefore not connected to the athletes ' personal information when entered in SPSS .,3
2538,What is SPSS in sentence: We used the method of random number table by SPSS to select the towns and villages .,3
2539,What is Stata in sentence: Statistical analyses were conducted using Stata 13.1 statistical software .,3
2540,What is rjags in sentence: The MCMC simulation was conducted using the package rjags under R 3.0.3 and JAGS v 3.3.0 ( further technical details are provided in the Supporting Information ) .,9
2541,What is R in sentence: The MCMC simulation was conducted using the package rjags under R 3.0.3 and JAGS v 3.3.0 ( further technical details are provided in the Supporting Information ) .,11
2542,What is JAGS in sentence: The MCMC simulation was conducted using the package rjags under R 3.0.3 and JAGS v 3.3.0 ( further technical details are provided in the Supporting Information ) .,3
2543,"What is SPSS in sentence: We used SPSS v. 17 to estimate univariate Spearman Rank correlations , and partial correlation and multiple regression with backwards exclusion to identify associations with smoking prevalence that were independently significant at p < 0.05 .",3
